0,0.1,0.2
http://telegraphis.net/data/countries/CZ#CZ,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#CZ
http://telegraphis.net/data/countries/CZ#CZ,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/CZ/Prague#Prague
http://telegraphis.net/data/countries/CZ#CZ,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Czech_Republic
http://telegraphis.net/data/countries/CZ#CZ,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/CZ#CZ,http://telegraphis.net/ontology/geography/geography#isoAlpha3,CZE
http://telegraphis.net/data/countries/CZ#CZ,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/CZ#CZ,http://telegraphis.net/ontology/geography/geography#isoShortName,"TCHÈQUE, RÉPUBLIQUE"
http://telegraphis.net/data/countries/CZ#CZ,http://telegraphis.net/ontology/geography/geography#isoNumeric,203
http://telegraphis.net/data/countries/CZ#CZ,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/CZ#CZ,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/CZ#CZ,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/CZ#CZ,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/CZK#CZK
http://telegraphis.net/data/countries/CZ#CZ,http://telegraphis.net/ontology/geography/geography#isoShortName,CZECH REPUBLIC
http://telegraphis.net/data/countries/CZ#CZ,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/CZ#CZ,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/EU#EU
http://telegraphis.net/data/countries/CZ#CZ,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/CZ#CZ,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Czech_Republic
http://telegraphis.net/data/countries/CZ#CZ,http://www.geonames.org/ontology#name,Czech Republic
http://telegraphis.net/data/countries/CZ#CZ,http://telegraphis.net/ontology/geography/geography#isoAlpha2,CZ
http://telegraphis.net/data/countries/CZ#CZ,http://www.geonames.org/ontology#population,10220000
http://telegraphis.net/data/countries/CZ#CZ,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/CZ#CZ,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/3077311/
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,600370
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,HR
http://telegraphis.net/data/countries/BO#BO,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/BO#BO,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/SA#SA
http://telegraphis.net/data/countries/BO#BO,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/BO#BO,http://www.geonames.org/ontology#population,9247000
http://telegraphis.net/data/countries/BO#BO,http://telegraphis.net/ontology/geography/geography#isoShortName,BOLIVIA
http://telegraphis.net/data/countries/BO#BO,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Bolivia
http://telegraphis.net/data/countries/BO#BO,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/BO#BO,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/BO#BO,http://www.geonames.org/ontology#name,Bolivia
http://telegraphis.net/data/countries/BO#BO,http://telegraphis.net/ontology/geography/geography#isoNumeric,68
http://telegraphis.net/data/countries/BO#BO,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/BO/La_Paz#LaPaz
http://telegraphis.net/data/countries/BO#BO,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/BOV#BOV
http://telegraphis.net/data/countries/BO#BO,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/BO#BO,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/BOB#BOB
http://telegraphis.net/data/countries/BO#BO,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/BO#BO,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Bolivia
http://telegraphis.net/data/countries/BO#BO,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/BO#BO,http://telegraphis.net/ontology/geography/geography#isoShortName,BOLIVIE
http://telegraphis.net/data/countries/BO#BO,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/BO#BO,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#BO
http://telegraphis.net/data/countries/BO#BO,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/3923057/
http://telegraphis.net/data/countries/BO#BO,http://telegraphis.net/ontology/geography/geography#isoAlpha3,BOL
http://telegraphis.net/data/countries/BO#BO,http://telegraphis.net/ontology/geography/geography#isoAlpha2,BO
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,300
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,418
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,STP
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,78866
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,BR
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,1092
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,MR
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,WF
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,582650
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,NZ
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,MNG
http://telegraphis.net/data/countries/KR#KR,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/KR#KR,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/KR/Seoul#Seoul
http://telegraphis.net/data/countries/KR#KR,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/South_Korea
http://telegraphis.net/data/countries/KR#KR,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/KR#KR,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/KR#KR,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/1835841/
http://telegraphis.net/data/countries/KR#KR,http://telegraphis.net/ontology/geography/geography#isoAlpha2,KR
http://telegraphis.net/data/countries/KR#KR,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/AS#AS
http://telegraphis.net/data/countries/KR#KR,http://telegraphis.net/ontology/geography/geography#isoShortName,"CORÉE, RÉPUBLIQUE DE"
http://telegraphis.net/data/countries/KR#KR,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/KR#KR,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#KR
http://telegraphis.net/data/countries/KR#KR,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/KR#KR,http://www.geonames.org/ontology#population,48422644
http://telegraphis.net/data/countries/KR#KR,http://telegraphis.net/ontology/geography/geography#isoShortName,"KOREA, REPUBLIC OF"
http://telegraphis.net/data/countries/KR#KR,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/KR#KR,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Korea_South
http://telegraphis.net/data/countries/KR#KR,http://telegraphis.net/ontology/geography/geography#isoNumeric,410
http://telegraphis.net/data/countries/KR#KR,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/KRW#KRW
http://telegraphis.net/data/countries/KR#KR,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/KR#KR,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/KR#KR,http://www.geonames.org/ontology#name,South Korea
http://telegraphis.net/data/countries/KR#KR,http://telegraphis.net/ontology/geography/geography#isoAlpha3,KOR
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,PC
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,352
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,JE
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,NOR
http://telegraphis.net/data/countries/GU#GU,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/GU#GU,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/USD#USD
http://telegraphis.net/data/countries/GU#GU,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/GU#GU,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/GU#GU,http://telegraphis.net/ontology/geography/geography#isoAlpha3,GUM
http://telegraphis.net/data/countries/GU#GU,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/GU#GU,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/GU#GU,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/GU#GU,http://www.geonames.org/ontology#name,Guam
http://telegraphis.net/data/countries/GU#GU,http://telegraphis.net/ontology/geography/geography#isoAlpha2,GU
http://telegraphis.net/data/countries/GU#GU,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Guam
http://telegraphis.net/data/countries/GU#GU,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/4043988/
http://telegraphis.net/data/countries/GU#GU,http://telegraphis.net/ontology/geography/geography#isoShortName,GUAM
http://telegraphis.net/data/countries/GU#GU,http://telegraphis.net/ontology/geography/geography#isoShortName,GUAM
http://telegraphis.net/data/countries/GU#GU,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/GU/Hag%C3%A5t%C3%B1a#Hag%C3%A5t%C3%B1a
http://telegraphis.net/data/countries/GU#GU,http://telegraphis.net/ontology/geography/geography#isoNumeric,316
http://telegraphis.net/data/countries/GU#GU,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Guam
http://telegraphis.net/data/countries/GU#GU,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/GU#GU,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/OC#OC
http://telegraphis.net/data/countries/GU#GU,http://telegraphis.net/ontology/geography/geography#landArea,
